genome_id	genome_name	antibiotic	resistant_phenotype	evidence	laboratory_typing_method	testing_standard
573.13236	Klebsiella pneumoniae KPN1257ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.24267	Klebsiella pneumoniae strain 24	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.1301	Klebsiella pneumoniae 3224	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.23218	Klebsiella pneumoniae strain KP_310	ceftazidime	Resistant	Laboratory Method	Disk diffusion	CLSI
72407.2899	Klebsiella pneumoniae subsp. pneumoniae MRSN752085	ceftazidime	Resistant	Laboratory Method		
573.13037	Klebsiella pneumoniae KPN1010ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14031	Klebsiella pneumoniae KPN294ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13544	Klebsiella pneumoniae KPN1627ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.23222	Klebsiella pneumoniae strain KP_040	ceftazidime	Resistant	Laboratory Method	Disk diffusion	CLSI
573.13175	Klebsiella pneumoniae KPN1183ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13731	Klebsiella pneumoniae KPN1868ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.12859	Klebsiella pneumoniae 3248	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13644	Klebsiella pneumoniae KPN1747ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.12864	Klebsiella pneumoniae 3376	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.523	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864949	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.12938	Klebsiella pneumoniae 3329	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13889	Klebsiella pneumoniae KPN2065ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.586	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864813	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14223	Klebsiella pneumoniae KPN540ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13675	Klebsiella pneumoniae KPN1782ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.34294	Klebsiella pneumoniae strain INF279-sc-2280202	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14253	Klebsiella pneumoniae KPN579ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66433	Klebsiella pneumoniae 27097_7#76	ceftazidime	Resistant	Laboratory Method	MIC	
573.14289	Klebsiella pneumoniae KPN622ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13098	Klebsiella pneumoniae KPN1092ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.6645	Klebsiella pneumoniae 27261_7#135	ceftazidime	Resistant	Laboratory Method	MIC	
72407.564	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864788	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15217	Klebsiella pneumoniae strain AR_0112	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15683	Klebsiella pneumoniae strain K760	ceftazidime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.46877	Klebsiella pneumoniae KP-9PI	ceftazidime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66555	Klebsiella pneumoniae 29105_1#376	ceftazidime	Resistant	Laboratory Method	MIC	
573.13602	Klebsiella pneumoniae KPN1699ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14426	Klebsiella pneumoniae KPN828ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14054	Klebsiella pneumoniae KPN320ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14258	Klebsiella pneumoniae KPN584ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.482	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864737	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13893	Klebsiella pneumoniae KPN206ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15707	Klebsiella pneumoniae strain K830	ceftazidime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66522	Klebsiella pneumoniae 27261_8#185	ceftazidime	Resistant	Laboratory Method	MIC	
573.66497	Klebsiella pneumoniae 27261_8#145	ceftazidime	Resistant	Laboratory Method	MIC	
573.12796	Klebsiella pneumoniae strain MLST-15	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66507	Klebsiella pneumoniae 27261_8#165	ceftazidime	Resistant	Laboratory Method	MIC	
573.13895	Klebsiella pneumoniae KPN2072ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13687	Klebsiella pneumoniae KPN1819ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14206	Klebsiella pneumoniae KPN520ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66351	Klebsiella pneumoniae 26994_7#32	ceftazidime	Resistant	Laboratory Method	MIC	
573.67136	Klebsiella pneumoniae KP_NORM_URN_2012_82063	ceftazidime	Resistant	Laboratory Method		EUCAST
573.66546	Klebsiella pneumoniae 29105_1#132	ceftazidime	Resistant	Laboratory Method	MIC	
573.15635	Klebsiella pneumoniae strain K983	ceftazidime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.14113	Klebsiella pneumoniae KPN390ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66365	Klebsiella pneumoniae 26994_7#93	ceftazidime	Resistant	Laboratory Method	MIC	
573.12966	Klebsiella pneumoniae 3357	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14224	Klebsiella pneumoniae KPN542ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.1344	Klebsiella pneumoniae KPN1505ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.581	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864798	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.14341	Klebsiella pneumoniae KPN715ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.13206	Klebsiella pneumoniae KPN1216ec	ceftazidime	Resistant	Laboratory Method	Broth dilution	CLSI
573.20062	Klebsiella pneumoniae strain AR_0075	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.24325	Klebsiella pneumoniae strain MRSN20097	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66529	Klebsiella pneumoniae 27322_4#104	cefotaxime	Resistant	Laboratory Method	MIC	
573.6694	Klebsiella pneumoniae KP_NORM_BLD_2015_116374	cefotaxime	Resistant	Laboratory Method		EUCAST
573.5649	Klebsiella pneumoniae strain DHQP1002001	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15729	Klebsiella pneumoniae strain K1539	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
1304924.3	Klebsiella pneumoniae 646_1568	cefotaxime	Resistant	Laboratory Method		
573.66256	Klebsiella pneumoniae 26968_6#43	cefotaxime	Resistant	Laboratory Method	MIC	
573.157	Klebsiella pneumoniae strain K891	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
72407.596	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864827	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67325	Klebsiella pneumoniae ERR7221336	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66373	Klebsiella pneumoniae 26994_7#146	cefotaxime	Resistant	Laboratory Method	MIC	
573.66199	Klebsiella pneumoniae KP_NORM_BLD_2011_75140	cefotaxime	Resistant	Laboratory Method		EUCAST
573.67195	Klebsiella pneumoniae ERR7221171	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.24297	Klebsiella pneumoniae strain 4	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66499	Klebsiella pneumoniae 27261_8#156	cefotaxime	Resistant	Laboratory Method	MIC	
573.67253	Klebsiella pneumoniae ERR7221239	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.553	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864877	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67275	Klebsiella pneumoniae ERR7221274	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
1304919.4	Klebsiella pneumoniae 280_1220	cefotaxime	Resistant	Laboratory Method		
573.66906	Klebsiella pneumoniae KP_NORM_BLD_2012_86962	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66449	Klebsiella pneumoniae 27261_7#156	cefotaxime	Resistant	Laboratory Method	MIC	
573.66195	Klebsiella pneumoniae KP_NORM_URN_2015_108575	cefotaxime	Resistant	Laboratory Method		EUCAST
1284819.3	Klebsiella pneumoniae UHKPC45	cefotaxime	Resistant	Laboratory Method		
573.7028	Klebsiella pneumoniae strain AR_0004	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
1304916.4	Klebsiella pneumoniae 140_1040	cefotaxime	Resistant	Laboratory Method		
573.67328	Klebsiella pneumoniae ERR7221338	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67295	Klebsiella pneumoniae ERR7221288	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67158	Klebsiella pneumoniae KP_NORM_URN_2014_103762	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66233	Klebsiella pneumoniae 26968_5#139	cefotaxime	Resistant	Laboratory Method	MIC	
573.1734	Klebsiella pneumoniae strain KpVA-16	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66155	Klebsiella pneumoniae ERR2118024	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66128	Klebsiella pneumoniae ERR1830484	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66416	Klebsiella pneumoniae 26994_8#174	cefotaxime	Resistant	Laboratory Method	MIC	
573.66135	Klebsiella pneumoniae ERR1830482	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.12771	Klebsiella pneumoniae strain AR_0126	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.582	Klebsiella pneumoniae strain W2-5-ERG8	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.5816	Klebsiella pneumoniae strain W2-5-ERG5	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
1284816.3	Klebsiella pneumoniae UHKPC26	cefotaxime	Resistant	Laboratory Method		
573.24375	Klebsiella pneumoniae strain MUGSI_194	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67258	Klebsiella pneumoniae ERR7221249	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.589	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864817	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67248	Klebsiella pneumoniae ERR7221230	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.15703	Klebsiella pneumoniae strain K877	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.24329	Klebsiella pneumoniae strain MUGSI_111	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66856	Klebsiella pneumoniae KP_NORM_BLD_2009_61035	cefotaxime	Resistant	Laboratory Method		EUCAST
573.24324	Klebsiella pneumoniae strain MRSN20094	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66262	Klebsiella pneumoniae 26968_6#112	cefotaxime	Resistant	Laboratory Method	MIC	
573.67234	Klebsiella pneumoniae ERR7221228	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67125	Klebsiella pneumoniae KP_NORM_URN_2009_57375	cefotaxime	Resistant	Laboratory Method		EUCAST
573.2443	Klebsiella pneumoniae strain MUGSI_68	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67173	Klebsiella pneumoniae KP_NORM_URN_2015_111149	cefotaxime	Resistant	Laboratory Method		EUCAST
573.67164	Klebsiella pneumoniae KP_NORM_URN_2015_106696	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66866	Klebsiella pneumoniae KP_NORM_BLD_2009_62777	cefotaxime	Resistant	Laboratory Method		EUCAST
573.5677	Klebsiella pneumoniae strain PB395	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
1438714.3	Klebsiella pneumoniae CHS 08	cefotaxime	Resistant	Laboratory Method	Broth dilution	
573.18476	Klebsiella pneumoniae strain CCUG 70742	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67204	Klebsiella pneumoniae ERR7221185	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.24389	Klebsiella pneumoniae strain MUGSI_30	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.478	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864842	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67194	Klebsiella pneumoniae ERR7221167	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.5797	Klebsiella pneumoniae strain PB173	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.5647	Klebsiella pneumoniae strain 2_GR_12	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66413	Klebsiella pneumoniae 26994_8#143	cefotaxime	Resistant	Laboratory Method	MIC	
573.66846	Klebsiella pneumoniae KP_NORM_BLD_2006_36504	cefotaxime	Resistant	Laboratory Method		EUCAST
573.5719	Klebsiella pneumoniae strain W2-15-ERG14	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66279	Klebsiella pneumoniae 26975_4#30	cefotaxime	Resistant	Laboratory Method	MIC	
573.66481	Klebsiella pneumoniae 27261_8#85	cefotaxime	Resistant	Laboratory Method	MIC	
573.67261	Klebsiella pneumoniae ERR7221252	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.7024	Klebsiella pneumoniae strain AR_0012	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66119	Klebsiella pneumoniae ERR1815293	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.17927	Klebsiella pneumoniae strain AR_0080	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.5691	Klebsiella pneumoniae strain PB484	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.24316	Klebsiella pneumoniae strain 9	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67313	Klebsiella pneumoniae ERR7221320	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66875	Klebsiella pneumoniae KP_NORM_BLD_2010_72017	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66406	Klebsiella pneumoniae 26994_8#145	cefotaxime	Resistant	Laboratory Method	MIC	
72407.587	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864815	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66207	Klebsiella pneumoniae KP_NORM_URN_2012_81473	cefotaxime	Resistant	Laboratory Method		EUCAST
573.67287	Klebsiella pneumoniae ERR7221292	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66333	Klebsiella pneumoniae 26994_6#115	cefotaxime	Resistant	Laboratory Method	MIC	
573.66209	Klebsiella pneumoniae KP_NORM_BLD_2015_112126	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66409	Klebsiella pneumoniae 26994_8#146	cefotaxime	Resistant	Laboratory Method	MIC	
573.66212	Klebsiella pneumoniae 26968_5#1	cefotaxime	Resistant	Laboratory Method	MIC	
573.66883	Klebsiella pneumoniae KP_NORM_BLD_2011_74363	cefotaxime	Resistant	Laboratory Method		EUCAST
72407.588	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864816	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67134	Klebsiella pneumoniae KP_NORM_URN_2012_81479	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66153	Klebsiella pneumoniae ERR2109183	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.5778	Klebsiella pneumoniae strain 20_GR_12	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66173	Klebsiella pneumoniae KP_NORM_BLD_2014_100848	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66169	Klebsiella pneumoniae ERR2118040	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66452	Klebsiella pneumoniae 27261_7#85	cefotaxime	Resistant	Laboratory Method	MIC	
573.67678	Klebsiella pneumoniae ERR1811837	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.15669	Klebsiella pneumoniae strain K1064	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66873	Klebsiella pneumoniae KP_NORM_BLD_2009_63480	cefotaxime	Resistant	Laboratory Method		EUCAST
573.24404	Klebsiella pneumoniae strain MUGSI_34	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.25568	Klebsiella pneumoniae strain 24_GR_13	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66888	Klebsiella pneumoniae KP_NORM_BLD_2011_75117	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66148	Klebsiella pneumoniae ERR2106615	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.561	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864884	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.512	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864736	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.2444	Klebsiella pneumoniae strain MUGSI_80	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67224	Klebsiella pneumoniae ERR7221205	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.2426	Klebsiella pneumoniae strain 2	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67301	Klebsiella pneumoniae ERR7221304	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66222	Klebsiella pneumoniae 26968_5#42	cefotaxime	Resistant	Laboratory Method	MIC	
1438725.3	Klebsiella pneumoniae CHS 19	cefotaxime	Resistant	Laboratory Method	Broth dilution	
573.66384	Klebsiella pneumoniae 26994_8#19	cefotaxime	Resistant	Laboratory Method	MIC	
573.66214	Klebsiella pneumoniae 26968_5#5	cefotaxime	Resistant	Laboratory Method	MIC	
72407.503	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864746	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.531	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864862	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66108	Klebsiella pneumoniae ERR1813604	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66545	Klebsiella pneumoniae 29105_1#120	cefotaxime	Resistant	Laboratory Method	MIC	
573.67168	Klebsiella pneumoniae KP_NORM_URN_2015_107993	cefotaxime	Resistant	Laboratory Method		EUCAST
1438738.3	Klebsiella pneumoniae CHS 32	cefotaxime	Resistant	Laboratory Method	Broth dilution	
72407.56	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864883	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
72407.5	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864738	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
1438764.3	Klebsiella pneumoniae CHS 58	cefotaxime	Resistant	Laboratory Method	Broth dilution	
573.9722	Klebsiella pneumoniae strain AR_0068	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.2436	Klebsiella pneumoniae strain MUGSI_157	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15702	Klebsiella pneumoniae strain K876	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.67231	Klebsiella pneumoniae ERR7221218	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66266	Klebsiella pneumoniae 26968_6#121	cefotaxime	Resistant	Laboratory Method	MIC	
573.66934	Klebsiella pneumoniae KP_NORM_BLD_2014_104728	cefotaxime	Resistant	Laboratory Method		EUCAST
1284804.4	Klebsiella pneumoniae UHKPC07	cefotaxime	Resistant	Laboratory Method		
573.22557	Klebsiella pneumoniae strain SU13	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66268	Klebsiella pneumoniae 26968_6#180	cefotaxime	Resistant	Laboratory Method	MIC	
573.67337	Klebsiella pneumoniae ERR7221347	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.516	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864755	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66867	Klebsiella pneumoniae KP_NORM_BLD_2009_63477	cefotaxime	Resistant	Laboratory Method		EUCAST
573.24403	Klebsiella pneumoniae strain MUGSI_33	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.1724	Klebsiella pneumoniae strain KpVA-6	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66878	Klebsiella pneumoniae KP_NORM_BLD_2011_72749	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66247	Klebsiella pneumoniae 26968_6#8	cefotaxime	Resistant	Laboratory Method	MIC	
573.66538	Klebsiella pneumoniae 29105_1#108	cefotaxime	Resistant	Laboratory Method	MIC	
573.67146	Klebsiella pneumoniae KP_NORM_URN_2013_95977	cefotaxime	Resistant	Laboratory Method		EUCAST
72407.595	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864828	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15662	Klebsiella pneumoniae strain K1031	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66466	Klebsiella pneumoniae 27261_8#37	cefotaxime	Resistant	Laboratory Method	MIC	
573.15671	Klebsiella pneumoniae strain K1069	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
72407.519	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864856	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15673	Klebsiella pneumoniae strain K1071	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
72407.568	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864888	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66886	Klebsiella pneumoniae KP_NORM_BLD_2011_74838	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66182	Klebsiella pneumoniae KP_NORM_BLD_2014_103973	cefotaxime	Resistant	Laboratory Method		EUCAST
573.67152	Klebsiella pneumoniae KP_NORM_URN_2014_100419	cefotaxime	Resistant	Laboratory Method		EUCAST
72407.557	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864785	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67304	Klebsiella pneumoniae ERR7221314	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.15719	Klebsiella pneumoniae strain K1287	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
1284801.3	Klebsiella pneumoniae UHKPC48	cefotaxime	Resistant	Laboratory Method		
573.24421	Klebsiella pneumoniae strain MUGSI_57	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66115	Klebsiella pneumoniae ERR1815068	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66113	Klebsiella pneumoniae ERR1815067	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66286	Klebsiella pneumoniae 26975_4#128	cefotaxime	Resistant	Laboratory Method	MIC	
573.66441	Klebsiella pneumoniae 27261_7#51	cefotaxime	Resistant	Laboratory Method	MIC	
573.67247	Klebsiella pneumoniae ERR7221225	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.66502	Klebsiella pneumoniae 27261_8#161	cefotaxime	Resistant	Laboratory Method	MIC	
573.66176	Klebsiella pneumoniae KP_NORM_BLD_2014_101814	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66547	Klebsiella pneumoniae 29105_1#141	cefotaxime	Resistant	Laboratory Method	MIC	
573.66181	Klebsiella pneumoniae KP_NORM_BLD_2014_102435	cefotaxime	Resistant	Laboratory Method		EUCAST
573.66295	Klebsiella pneumoniae 26975_5#29	cefotaxime	Resistant	Laboratory Method	MIC	
573.24269	Klebsiella pneumoniae strain 25	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.6628	Klebsiella pneumoniae 26975_4#93	cefotaxime	Resistant	Laboratory Method	MIC	
573.24263	Klebsiella pneumoniae strain 21	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.5801	Klebsiella pneumoniae strain PB283	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67246	Klebsiella pneumoniae ERR7221226	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67179	Klebsiella pneumoniae KP_NORM_URN_2015_113374	cefotaxime	Resistant	Laboratory Method		EUCAST
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.15656	Klebsiella pneumoniae strain K922	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66407	Klebsiella pneumoniae 26994_8#160	cefotaxime	Resistant	Laboratory Method	MIC	
573.24419	Klebsiella pneumoniae strain MUGSI_52	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.7023	Klebsiella pneumoniae strain AR_0043	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
1438776.3	Klebsiella pneumoniae CHS 72	cefotaxime	Resistant	Laboratory Method	Broth dilution	
573.67235	Klebsiella pneumoniae ERR7221229	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.15647	Klebsiella pneumoniae strain K863	cefotaxime	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66869	Klebsiella pneumoniae KP_NORM_BLD_2009_63807	cefotaxime	Resistant	Laboratory Method		EUCAST
72407.698	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864790	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.67215	Klebsiella pneumoniae ERR7221198	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67316	Klebsiella pneumoniae ERR7221319	cefotaxime	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.508	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864847	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.24402	Klebsiella pneumoniae strain MUGSI_320	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
1438760.3	Klebsiella pneumoniae CHS 54	cefotaxime	Resistant	Laboratory Method	Broth dilution	
72407.575	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864892	cefotaxime	Resistant	Laboratory Method	Broth dilution	CLSI
573.66517	Klebsiella pneumoniae 27322_4#39	cefotaxime	Resistant	Laboratory Method	MIC	
573.66554	Klebsiella pneumoniae 29109_2#213	cefotaxime	Resistant	Laboratory Method	MIC	
1438709.3	Klebsiella pneumoniae CHS 03	cefotaxime	Resistant	Laboratory Method	Broth dilution	
